Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
POL,2001-01-01,2001-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,53.620000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,84.020000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,90.400000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,78.340000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,73.260000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,99.270000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,102.360000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,99.670000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,94.680000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,78.240000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,93.890000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,90.500000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,102.660000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,105.150000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,109.930000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,84.920000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,84.420000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,113.120000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,204.620000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,141.430000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,138.440000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,166.840000,I
POL,2023-01-01,2023-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,164.150000,I
POL,2024-01-01,2024-12-31,173,'616,Poland,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,161.460000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,12.140000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,25.040000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,36.870000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,38.100000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,54.380000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,87.870000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,78.190000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,71.900000,I
POL,1999-01-01,1999-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,66.060000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,78.040000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,77.580000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,66.980000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,69.900000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,72.510000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,56.380000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,68.820000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,107.370000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,97.390000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,61.910000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,85.280000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,126.130000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,134.320000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,118.630000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,102.340000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.780000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,97.880000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,103.350000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,109.950000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,111.080000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,117.990000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,136.380000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,134.650000,I
POL,2023-01-01,2023-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,146.730000,I
POL,2024-01-01,2024-12-31,173,'616,Poland,103,'01199.02,Mixed grain,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,154.480000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,9955000.000000,A
POL,1992-01-01,1992-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,12906000.000000,A
POL,1993-01-01,1993-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,19060000.000000,A
POL,1994-01-01,1994-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,23092000.000000,A
POL,1995-01-01,1995-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,2394.000000,A
POL,1996-01-01,1996-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,2639.000000,A
POL,1997-01-01,1997-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,2988.000000,A
POL,1998-01-01,1998-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,3016.000000,A
POL,1999-01-01,1999-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,3015.000000,A
POL,2000-01-01,2000-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,3296.000000,A
POL,2001-01-01,2001-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,3151.000000,A
POL,2002-01-01,2002-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,3144.000000,A
POL,2003-01-01,2003-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,3296.000000,A
POL,2004-01-01,2004-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,3708.000000,A
POL,2005-01-01,2005-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,3641.000000,A
POL,2006-01-01,2006-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,3613.000000,A
POL,2007-01-01,2007-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,3834.000000,A
POL,2008-01-01,2008-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,3819.000000,A
POL,2009-01-01,2009-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,4250.000000,A
POL,2010-01-01,2010-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,4096.000000,A
POL,2011-01-01,2011-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,4308.000000,A
POL,2012-01-01,2012-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,4651.000000,A
POL,2013-01-01,2013-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,4679.000000,A
POL,2014-01-01,2014-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,4475.000000,A
POL,2015-01-01,2015-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,4299.000000,A
POL,2016-01-01,2016-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,4385.000000,A
POL,2017-01-01,2017-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,4479.000000,A
POL,2018-01-01,2018-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,4242.000000,A
POL,2019-01-01,2019-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,4860.000000,A
POL,2020-01-01,2020-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,4883.000000,A
POL,2021-01-01,2021-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,5175.000000,A
POL,2022-01-01,2022-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,5812.000000,A
POL,2023-01-01,2023-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,6334.000000,A
POL,1991-01-01,1991-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,995.500000,A
POL,1992-01-01,1992-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1290.600000,A
POL,1993-01-01,1993-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,1906.000000,A
POL,1994-01-01,1994-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,2309.200000,A
POL,1995-01-01,1995-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,2394.000000,A
POL,1996-01-01,1996-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,2639.000000,A
POL,1997-01-01,1997-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,2988.000000,A
POL,1998-01-01,1998-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,3016.000000,A
POL,1999-01-01,1999-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,3015.000000,A
POL,2000-01-01,2000-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,3296.000000,A
POL,2001-01-01,2001-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,3151.000000,A
POL,2002-01-01,2002-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,3144.000000,A
POL,2003-01-01,2003-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,3296.000000,A
POL,2004-01-01,2004-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,3708.000000,A
POL,2005-01-01,2005-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,3641.000000,A
POL,2006-01-01,2006-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,3613.000000,A
POL,2007-01-01,2007-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,3834.000000,A
POL,2008-01-01,2008-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,3819.000000,A
POL,2009-01-01,2009-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,4250.000000,A
POL,2010-01-01,2010-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,4096.000000,A
POL,2011-01-01,2011-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,4308.000000,A
POL,2012-01-01,2012-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,4651.000000,A
POL,2013-01-01,2013-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,4679.000000,A
POL,2014-01-01,2014-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,4475.000000,A
POL,2015-01-01,2015-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,4299.000000,A
POL,2016-01-01,2016-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,4385.000000,A
POL,2017-01-01,2017-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,4479.000000,A
POL,2018-01-01,2018-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,4242.000000,A
POL,2019-01-01,2019-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,4860.000000,A
POL,2020-01-01,2020-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,4883.000000,A
POL,2021-01-01,2021-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,5175.000000,A
POL,2022-01-01,2022-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,5812.000000,A
POL,2023-01-01,2023-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,6334.000000,A
POL,1991-01-01,1991-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,941.300000,A
POL,1992-01-01,1992-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,947.100000,A
POL,1993-01-01,1993-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1052.200000,A
POL,1994-01-01,1994-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1016.200000,A
POL,1995-01-01,1995-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,987.200000,A
POL,1996-01-01,1996-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,978.800000,A
POL,1997-01-01,1997-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,911.200000,A
POL,1998-01-01,1998-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,867.800000,A
POL,1999-01-01,1999-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,760.000000,A
POL,2000-01-01,2000-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,758.400000,A
POL,2001-01-01,2001-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,769.700000,A
POL,2002-01-01,2002-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,770.600000,A
POL,2003-01-01,2003-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,847.500000,A
POL,2004-01-01,2004-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1013.800000,A
POL,2005-01-01,2005-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1125.300000,A
POL,2006-01-01,2006-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1164.300000,A
POL,2007-01-01,2007-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1385.100000,A
POL,2008-01-01,2008-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1585.100000,A
POL,2009-01-01,2009-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1362.100000,A
POL,2010-01-01,2010-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1358.400000,A
POL,2011-01-01,2011-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1454.000000,A
POL,2012-01-01,2012-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1428.200000,A
POL,2013-01-01,2013-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1480.400000,A
POL,2014-01-01,2014-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1418.600000,A
POL,2015-01-01,2015-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1140.500000,A
POL,2016-01-01,2016-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1112.200000,A
POL,2017-01-01,2017-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1185.100000,A
POL,2018-01-01,2018-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1174.500000,A
POL,2019-01-01,2019-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,1265.800000,A
POL,2020-01-01,2020-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,1252.100000,A
POL,2021-01-01,2021-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,1340.000000,A
POL,2022-01-01,2022-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,1303.800000,A
POL,2023-01-01,2023-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,1506.800000,A
POL,1991-01-01,1991-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,22.700000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,29.420000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,43.450000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,52.650000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,54.580000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,60.160000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,68.120000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,68.760000,I
